课程ID,编号,任课单位,分组编号,课程,课程性质,教室,上课时间,周次,学分,理论学时,实验学时,实践,总学时,教师,计划人数,已选人数,余容,优选专业,锁定,校区,课程类别,课程体系,排课类别,单列实验
893060368661855289951801860266378133513386025327972695099067365886681192,300312007,信息工程学院,C语言程序设计4302019_1,C语言程序设计,推荐选修课,10-A411,"4-7,4-8",1-18,4,36,24,0,64,张洁,101,95,6,"数字媒体201901,数字媒体201902,数字媒体201903",否,雅安,-,推荐选修课,混教,否
860266378864670588646705899679718661981290676478819902548930795681338393,300312003,艺术与传媒学院,消费心理学4302019_1,消费心理学,推荐选修课,10-A212,"3-9,3-10",1-16,2.5,32,8,0,40,何戎婕,142,136,6,"广告学201901,广告学201902,广告学201903,视觉201901,视觉201902,视觉201903",否,雅安,-,推荐选修课,混教,否
813383938133440386022107972136198602407789301396866904329067971886685752,300314945,体育学院,游泳运动Ⅱ102,游泳运动Ⅱ,必修,1校区游泳池02,"3-3,3-4",7-18,1.5,24,0,0,24,杨虎,45,39,6,体育201902,否,雅安,-,专业课,混教,否
886507558199025486618552886507558930337681339123813463138602194790671198,300314943,体育学院,时尚休闲运动102,时尚休闲运动,推荐选修课,2校区运动场2校区运动场,"2-1,2-24-3,4-4",1-14,3.5,56,0,0,56,潘雪婷,45,39,6,体育201902,否,雅安,-,推荐选修课,混教,否
893060368133440381334403866825728864145588657505972820798133912390675038,300314941,体育学院,健身健美Ⅱ102,健身健美Ⅱ,必修,体育馆女子健身房02体育馆女子健身房02,"1-3,1-43-7,3-8",1-14,3.5,56,0,0,56,杨小兵,45,39,6,体育201902,否,雅安,-,专业课,混教,否
866825728661855289951801972136198199759489963281860253279721184990626018,300314269,人文学院,大学英语AⅡ110,大学英语AⅡ,必修,10-A10410-B401,"1-7,1-85-3,5-4(双)",3-17,4,42,16,0,64,李蓉,174,168,6,"农机202001,农机202002,农机202003,包装202001,包装202002,包装202003",否,雅安,-,公共课,混教,否
860266378133440381334403886507558930337689963281886488059721184981335133,300314261,人文学院,大学英语AⅡ103,大学英语AⅡ,必修,1-50810-A102,"2-5,2-63-3,3-4(双)",3-17,4,42,16,0,64,朱葵,162,156,6,"汉语202001,汉语202002,汉语202003,行政管理202001",否,雅安,-,公共课,混教,否
893060368864670597269509906711988133513389963281866897728602532797210899,300314821,马克思主义学院,毛泽东思想和中国特色社会主义理论体系概论102,毛泽东思想和中国特色社会主义理论体系概论,必修,10-A60910-A607,"2-9,2-104-9,4-10",1-16,4.5,64,0,0,72,邵紫瑛,106,100,6,"行政管理202001,食工(职)202001,食工(职)202002",否,雅安, ,公共课,混教,否
860266378602210789951801860266378661981281996954866185528996139197215069,300315074,人文学院,西方文化史101,西方文化史,推荐选修课,10-B20410-B202,"2-5,2-6(双)4-9,4-10",1-15,3,44,0,0,48,吴军赞,180,174,6,"人力202001,人力202002,人力202003,法学202001,法学202002,法学202003,法学202004",否,雅安,-,推荐选修课,混教,否
893060369067365897269509972136199067503881347053893079568864145586618552,300315010,人文学院,人力资源管理101,人力资源管理,推荐选修课,10-B20210-B202,"1-7,1-84-1,4-2(双)",1-15,3,44,0,0,48,刘科,180,174,6,"信息201801,信息201802,信息201803,政治学202001,政治学202002,政治学202003",否,雅安,-,推荐选修课,混教,否
860266378602210790673658893060368602407788648805899646518603449789964651,300312595,水利水电学院,工程建设监理A4202018_1,工程建设监理A,推荐选修课,10-A40810-A408,"5-9,5-106-3,6-4(单)",1-18,4,52,6,0,64,薛珂,55,49,6,"水利201801,水利201802,水利201803,水利201804,水利201805",否,雅安,-,推荐选修课,混教,否
813383938995180186618552893060368995971189304616906205589721089981346313,300312519,生命科学学院,生物制药学41620180830010101,生物制药学,必修,10-B2011-102,"2-5,2-65-5,5-6(双)",1-14,4,40,20,0,64,曹晓涵,73,67,6,"生工201802,生工201803,生工201801",否,雅安,-,专业课,混教,否
972136199067365889307956866825728199759481992934819956748865555586618552,300312470,人文学院,文化政策与法规429201812021004,文化政策与法规,必修,1-2111-211,"3-1,3-2(单)5-5,5-6",1-14,3.5,42,10,0,56,贾佳,76,70,6,"文化201801,文化201802",否,雅安,-,专业课,混教,否
972136198930795681334403813383938995971181331063813391238930815690675038,300312451,人文学院,中国古代文学史Ⅳ429201805010101,中国古代文学史Ⅳ,必修,10-A209,"3-7,3-8",1-18,2.5,36,0,0,40,霍省瑞,97,91,6,"汉语201801,汉语201802,汉语201803",否,雅安,-,专业课,混教,否
866825728661855289951801866825728199759481331063893707768937283686021947,300312684,信息工程学院,计算机操作系统419201808090503,计算机操作系统,推荐选修课,1-408,"2-5,2-6",1-18,4,36,24,0,64,李源彬,78,72,6,"物联网201801,物联网201802,物联网201803,物联网201804",否,雅安,-,推荐选修课,混教,否
906711989067365888646705906711989721089986687792972118498865825589964651,300312695,信息工程学院,信息系统分析与设计419201812010204,信息系统分析与设计,必修,10-A6071-405,"2-1,2-25-5,5-6(双)",1-14,3.5,40,12,0,56,段旭良,106,100,6,"信息201801,信息201802,信息201803",否,雅安,-,专业课,混教,否
813383938930795689951801899679718930337686030567819942148133440397269509,300316300,机电学院,传感器技术101,传感器技术,必修,10-B208,"3-1,3-2",1-16,3,32,12,0,48,彭英琦,168,162,6,"电气201801,电气201802,电气201803,电气201804,电气201805,电气201806",否,雅安,-,专业课,混教,否
899679718133440381334403906711989721089986686412899679718661855289960541,300316302,机电学院,电力系统分析101,电力系统分析,必修,10-B20810-B208,"1-7,1-83-3,3-4(双)",1-18,4.5,54,12,0,72,庞涛,168,162,6,"电气201801,电气201802,电气201803,电气201804,电气201805,电气201806",否,雅安,-,专业课,混教,否
860266379067365897269509860266378602407781342383893046169062055886030567,300316256,机电学院,电力电子技术101,电力电子技术,必修,10-B208,"4-7,4-8",1-16,3,32,12,0,48,黄鹏,168,162,6,"电气201801,电气201802,电气201803,电气201804,电气201805,电气201806",否,雅安,-,专业基础课,混教,否
886507558133440390673658899679718995971189966021906711988864670589964651,300316305,机电学院,自动控制原理102,自动控制原理,推荐选修课,1-2091-209,"1-3,1-43-3,3-4(双)",1-16,4,46,14,0,64,许丽佳,140,135,5,"电气201901,电气201902,电气201903,应用物理201901,应用物理201902",否,雅安,-,推荐选修课,混教,否
899679718133440381334403906711988930337686029257906260188995180197211849,300315906,理学院,生物无机化学101,生物无机化学,推荐选修课,10-A409,"2-1,2-2",1-18,4,36,24,0,64,饶含兵,110,105,5,"化学201801,化学201802,化学201803,化学201804,应用化学201801,应用化学201802,应用化学201803,应用化学201804",否,雅安,-,推荐选修课,混教,否
886507558602210781990254860266378864145590627938860292579062337890675038,300316571,机电学院,光电子技术101,光电子技术,必修,1-10610-A208,"1-1,1-2(双)3-5,3-6",1-15,4,44,16,0,64,黄昕,146,141,5,"电子201801,电子201802,电子201803,电子201804,电子201805",否,雅安,-,专业课,混教,否
972136198199025481990254893060368602407789960541813450438865555586689772,300312878,马克思主义学院,思政课社会实践Ⅳ417201908060101_1,思政课社会实践Ⅳ,实践教学,-,-,1-19,.5,0,0,.5周,0,伍洋,88,83,5,"电气201901,电气201902,电气201903",是,雅安,-,-,混教,否
972136198864670586022107899679718602407786687792866904328603449788652855,300312995,马克思主义学院,思政课社会实践Ⅲ416201907100103_2,思政课社会实践Ⅲ,实践教学,-,-,1-19,.5,0,0,.5周,0,孟志宏,54,49,5,"生物201904,生物201905",是,雅安,-,-,混教,否
866825728661855297269509899679718661981289304616972820798669043290626018,300312999,马克思主义学院,思政课社会实践Ⅳ418201908270102_2,思政课社会实践Ⅳ,实践教学,-,-,1-19,.5,0,0,.5周,0,曾丽,63,58,5,"食工201904,食工201905,食工201906",是,雅安,-,-,混教,否
899679719726950986022107813383938995971189960541972150698602925786025327,300312452,人文学院,中国古代文学作品选Ⅳ429201805010101,中国古代文学作品选Ⅳ,必修,1-510,"4-1,4-2",1-14,2,28,0,0,32,霍省瑞,96,91,5,"汉语201801,汉语201802,汉语201803",否,雅安,-,专业课,混教,否
813383938864670588646705819942148864145581331063860219478133912390626018,300312449,人文学院,民间文学4292018_1,民间文学,推荐选修课,10-A417,"3-5,3-6",1-18,2.5,36,0,0,40,杜光霞,78,73,5,"汉语201801,汉语201802,汉语201803",否,雅安,-,推荐选修课,混教,否
893060368133440381990254899679718133513381992934893081569067647881347053,300312525,生命科学学院,动物细胞培养41620180710020201,动物细胞培养,必修,10-A719,"5-5,5-6",1-6,2,12,20,0,32,孟风艳,84,79,5,"生技201801,生技201802,生技201803",否,雅安,-,专业课,混教,否
886507558661855281334403899679718133513388648805819969548996054189910731,300312529,生命科学学院,生物制品学41620180710020201,生物制品学,必修,10-A719,"3-1,3-2",1-13,2.5,26,12,0,40,曹晓涵,84,79,5,"生技201801,生技201802,生技201803",否,雅安,-,专业课,混教,否
819942148133440390673658972136198864145597212289860292578668779297219239,300312527,生命科学学院,酶工程原理与技术41620180710020201,酶工程原理与技术,必修,10-A30310-A719,"1-5,1-64-1,4-2(双)",1-16,4,46,12,0,64,布同良,84,79,5,"生技201801,生技201802,生技201803",否,雅安,-,专业课,混教,否
860266378199025489951801866825729067503886025327886528558199421497213619,300312533,生命科学学院,普通生态学416201807100202,普通生态学,推荐选修课,10-A60710-A210,"2-5,2-64-3,4-4(单)",1-15,4,44,16,0,64,解萌,94,89,5,"生技201801,生技201802,生技201803,生技201804,生技201805",否,雅安,-,推荐选修课,混教,否
906711989726950981990254886507558930337681331063886528558865690590676478,300312582,水利水电学院,水工建筑物4202018_1,水工建筑物,推荐选修课,10-A20110-A217,"2-3,2-4(双)4-1,4-2",1-16,4,46,12,0,64,刘建平2,70,65,5,"能源201801,能源201802,能源201803,能源201804,能源201805",否,雅安,-,推荐选修课,混教,否
813383938995180190673658866825728602407789960541972164598865285588655555,300312557,食品学院,食品感官评价418201808270102,食品感官评价,推荐选修课,10-A607,"1-3,1-4",1-14,2.5,28,10,0,40,刘韫滔,106,101,5,"食工201801,食工201802,食工201803,食工201804",否,雅安, ,推荐选修课,混教,否
813383938995180197269509906711988661981290676478813470539721645986689772,300312558,食品学院,食品工艺学418201808270102,食品工艺学,必修,10-A41010-A41010-A410,"1-1,1-22-5,2-64-5,4-6",1-16,6.5,94,0,0,104,刘兴艳,115,110,5,"食工201801,食工201802,食工201803,食工201804",否,雅安,-,专业课,混教,否
906711988199025481990254860266378661981288648805893707768865555586037817,300312677,信息工程学院,信息安全管理41920180809010101,信息安全管理,推荐选修课,10-A409,"2-9,2-10",1-14,3,28,16,0,48,段旭良,110,105,5,"计算机201801,计算机201802,计算机201803,计算机201804",否,雅安,-,推荐选修课,混教,否
819942149067365890673658866825729721089986025327906279388199759497210899,300312611,体育学院,体育舞蹈42320180402030102,体育舞蹈,必修,体育馆女子健身房01体育馆女子健身房01,"1-7,1-8(单)2-1,2-2",1-16,3,48,0,0,48,余明荣,45,40,5,体育201802,否,雅安,-,专业课,混教,否
866825728199025486022107860266379067503890676478813423838864145589960541,300312612,体育学院,游泳运动Ⅲ42320180402030102,游泳运动Ⅲ,必修,1校区游泳池03,"2-3,2-4",11-18,1,16,0,0,16,王晖,45,40,5,体育201802,否,雅安,-,专业课,混教,否
972136198133440386618552893060368133513388652855893079568930795690620558,300315005,人文学院,大学英语DⅡ101,大学英语DⅡ,必修,1-50810-B209,"1-5,1-6(单)3-3,3-4",3-17,4,42,16,0,64,王蓓,157,152,5,"农机(职)202001,农机(职)202002,农机(职)202003,休闲体育202001,休闲体育202002",否,雅安,-,公共课,混教,否
906711989726950990673658819942148133513381339123813463138800091486021947,300314984,机电学院,计算机辅助设计B101,计算机辅助设计B,推荐选修课,10-B401,"4-7,4-8",1-16,3,32,12,0,48,廖念禾,174,169,5,"农机(职)202001,农机(职)202002,农机(职)202003,农机202001,农机202002,农机202003",否,雅安,-,推荐选修课,混教,否
893060368661855290673658886507558199759486685752893079568199567481331063,300315042,机电学院,机械制造基础101,机械制造基础,必修,10-A30910-A309,"1-9,1-104-9,4-10(单)",1-14,4,42,18,0,64,谭雪松,95,90,5,"农机(职)202001,农机(职)202002,农机(职)202003",否,雅安,-,专业基础课,混教,否
906711988602210781334403972136198133513386029257860240778930795681994214,300315103,人文学院,英美文化101,英美文化,必修,10-A41710-A417,"1-3,1-43-7,3-8",1-15,4,58,0,0,64,吴军赞,78,73,5,"英语201801,英语201802",否,雅安,-,专业课,混教,否
972136199067365886022107866825728864145590620558906750388602210781339123,300315104,人文学院,英美文化102,英美文化,必修,10-A40810-A408,"4-7,4-85-3,5-4",1-15,4,58,0,0,64,吴军赞,55,50,5,"英语201803,英语201804",否,雅安,-,专业课,混教,否
893060368930795689307956899679718199759481339123819929349721184981339123,300314264,人文学院,大学英语AⅡ106,大学英语AⅡ,必修,10-B21010-A208,"2-9,2-104-7,4-8(双)",3-17,4,42,16,0,64,高怀勇,145,140,5,"生物202001,生物202002,生物202003,生物202004,生物202005",否,雅安,-,公共课,混教,否
813383938661855290673658886507558864145597215069886582558865285590676478,300314952,体育学院,跆拳道101,跆拳道,推荐选修课,体育馆体育馆,"3-3,3-44-7,4-8(双)",1-16,3,48,0,0,48,李仕刚,45,40,5,体育教育201901,否,雅安,-,推荐选修课,混教,否
819942148995180181990254886507559721089988648805899518018930795697282079,300312009,艺术与传媒学院,分镜头脚本设计43020191305080301,分镜头脚本设计,必修,10-A708,"1-3,1-4",1-8,3.5,16,40,0,56,刘颖,123,118,5,"数字媒体201901,数字媒体201902,数字媒体201903",否,雅安,-,专业基础课,混教,否
866825728864670590673658813383939721089986687792893079568864145586024077,300312011,艺术与传媒学院,三维建模43020191305080301,三维建模,必修,10-A608,"5-3,5-4",5-6,5,4,76,0,80,白雪,123,118,5,"数字媒体201901,数字媒体201902,数字媒体201903",否,雅安,-,专业基础课,混教,否
906711989726950986022107972136198602407788648805893033769067119881992934,300312132,法学院,社会政策422201803030202,社会政策,必修,10-A60910-A609,"1-1,1-2(单)3-1,3-2",1-15,3,44,0,0,48,张勇,106,101,5,"社工201801,社工201802,社工201803,社工201804",否,雅安,-,专业基础课,混教,否
886507558661855290673658972136198133513390676478972108998668257286683832,300312134,艺术与传媒学院,公共关系学422201803020103,公共关系学,必修,10-A412,"2-3,2-4",1-18,2.5,36,0,0,40,曹梦凌,92,87,5,"政治学201803,政治学201801,政治学201802",否,雅安,-,专业课,混教,否
972136198864670590673658813383939067503886025327972122898133839397282079,300312239,机电学院,农业机械化学41720180823020401,农业机械化学,必修,10-A412,"1-7,1-8",1-15,3,30,14,0,48,吴维雄,92,87,5,"农机(职)201801,农机(职)201802,农机(职)201803",否,雅安,-,专业课,混教,否
906711988661855281334403813383938864145597212289906750388199421488655555,300312137,法学院,市政学422201803020103,市政学,必修,10-A41210-A310,"1-1,1-24-1,4-2",1-15,4,58,0,0,64,王世友,92,87,5,"政治学201801,政治学201802,政治学201803",否,雅安,-,专业课,混教,否
972136198661855289307956893060368661981281992934893033768668257288656905,300312138,法学院,中国政府与政治422201803020103,中国政府与政治,必修,10-A41210-A210,"2-1,2-23-3,3-4",1-15,4,58,0,0,64,殷焕举,92,87,5,"政治学201803,政治学201801,政治学201802",否,雅安,-,专业课,混教,否
819942148864670581990254893060369721089981331063819929348199293489301396,300312224,机电学院,电力系统仿真技术417201808060101,电力系统仿真技术,推荐选修课,10-B209,"2-5,2-6",1-14,3,28,16,0,48,王玉超,157,152,5,"电气201801,电气201802,电气201803,电气201804,电气201805,电气201806",否,雅安,-,推荐选修课,混教,否
866825728661855281334403860266378661981281331063893046168668575286029257,300312255,水利水电学院,农业生物环境工程B417201808230203,农业生物环境工程B,必修,10-A210,"4-5,4-6",1-16,3,32,12,0,48,李清,94,89,5,"农机201801,农机201802,农机201803,农机201804",否,雅安,-,专业课,混教,否
899679718199025486618552886507558199759486687792819942148930461681343173,300312327,理学院,数学建模415201807010202,数学建模,必修,10-A41210-A707,"2-9,2-104-5,4-6(单)",1-14,5,40,36,0,80,刘汉葱,92,87,5,"信科201801,信科201802,信科201803",否,雅安,-,专业课,混教,否
866825728864670581990254906711988930337689960541906764789067971886026637,300312243,机电学院,机械工程三维建模与仿真4172018_2,机械工程三维建模与仿真,推荐选修课,10-A708,"4-7,4-8",1-16,3,32,12,0,48,伍志军,123,118,5,"农机(职)201801,农机(职)201802,农机(职)201803,农机(职)201804,农机(职)201805",否,雅安,-,推荐选修课,混教,否
860266378930795688646705886507558864145589303376813463138661855281346313,300311909,马克思主义学院,马克思主义基本原理概论423201904020102,马克思主义基本原理概论,必修,10-A312,"1-9,1-10",1-18,2.5,36,0,0,40,伍洋,131,126,5,"体育教育201901,体育教育201902,体育教育201903",否,雅安,-,公共课,混教,否
886507558602210789951801893060368199759490675038893747968864145589967971,300311913,体育学院,运动训练学42320190402010201,运动训练学,必修,10-A31210-B403,"3-9,3-10(双)4-3,4-4",1-15,3,44,0,0,48,连虎虎,131,126,5,"体育教育201901,体育教育201902,体育教育201903",否,雅安,-,专业基础课,混教,否
813383938930795686618552886507558133513381997594906260188937077689303376,300311961,信息工程学院,计算机网络419201908090102,计算机网络,必修,10-A411,"4-1,4-2",1-18,4,36,24,0,64,倪铭,101,96,5,"计算机(职)201901,计算机(职)201902,计算机(职)201903",否,雅安,-,专业课,混教,否
866825728199025481990254899679718602407786619812813463138865420581994214,300311963,机电学院,数字逻辑4192019_1,数字逻辑,必修,10-A411,"2-3,2-4",1-18,3.5,36,16,0,56,王乾丰,101,96,5,"计算机(职)201901,计算机(职)201902,计算机(职)201903",否,雅安,-,基础课,混教,否
860266378995180190673658906711989067503897210899893747968865555589304616,300311972,机电学院,电路原理41920190809010102,电路原理,必修,10-B210,"4-9,4-10",1-18,3.5,36,16,0,56,黄昕,145,140,5,"计算机201905,计算机201906,计算机201907,计算机201908",否,雅安,-,基础课,混教,否
819942148602210789951801899679718661981289959711906246988602925781346313,300311859,食品学院,食品微生物学41820190827020401,食品微生物学,必修,10-B2111-408,"4-5,4-65-5,5-6(双)",1-14,4,40,20,0,64,刘书亮,78,73,5,"食质201901,食质201902,食质201903",否,雅安,-,专业基础课,混教,否
906711988864670590673658893060368995971186619812899681619062793889951801,300311860,食品学院,食品营养学41820190827020401,食品营养学,必修,10-A417,"2-1,2-2",1-14,2.5,28,10,0,40,胡滨,78,73,5,"食质201901,食质201902,食质201903",否,雅安,-,专业基础课,混教,否
819942148995180186022107819942148661981281997594906246988996139181347053,300311875,机电学院,电路分析420201908050101,电路分析,推荐选修课,10-A41010-A608,"1-9,1-104-9,4-10(双)",1-15,4,44,16,0,64,王玉超,115,110,5,"能动201901,能动201902,能动201903,能动201904,能动201905",否,雅安,-,推荐选修课,混教,否
866825728661855286618552813383938995971190675038972806298865750590675038,300311841,食品学院,食品化学418201908270103,食品化学,必修,1-51010-A607,"2-1,2-2(单)4-5,4-6",1-14,4,40,20,0,64,王彩霞,96,91,5,"食工(职)201901,食工(职)201902,食工(职)201903",否,雅安, ,专业基础课,混教,否
819942148602210786618552886507558602407786619812880009148199759486026637,300311813,生命科学学院,动物生物学41620190710020201,动物生物学,必修,10-A3111-212,"1-1,1-2(单)3-5,3-6",1-17,5,50,24,0,80,温安祥,81,76,5,"生技201901,生技201902,生技201903",否,雅安,-,专业基础课,混教,否
886507558602210781334403866825728864145586619812893728368133513388658255,300311819,理学院,仪器分析(化学类)416201907100202,仪器分析(化学类),推荐选修课,10-A41010-A608,"1-3,1-45-5,5-6",1-11,3,44,0,0,48,林丽,115,110,5,"生技201901,生技201902,生技201903,生技201904,生技201905",否,雅安,-,推荐选修课,混教,否
866825728602210789307956899679718133513388641455906233789721645989966021,300311756,人文学院,公共经济学4292019_1,公共经济学,必修,10-B2021-110,"1-3,1-4(双)4-3,4-4",1-15,3,44,0,0,48,董夏燕,69,64,5,"行政管理201901,行政管理201902",否,雅安,-,专业基础课,混教,否
866825728199025489307956866825728661981288641455813450438133440386685752,300311805,食品学院,化工原理41620190830010102,化工原理,必修,10-B21210-A417,"3-7,3-85-3,5-4(双)",1-15,3.5,44,8,0,56,罗明,78,73,5,"生工201904,生工201905,生工201906",否,雅安,-,专业基础课,混教,否
819942148661855288646705899679718199759481997594860378178602194789301396,300311744,法学院,合同法学42920191202060301,合同法学,推荐选修课,10-B2041-511,"1-9,1-10(单)3-5,3-6",1-14,3,40,4,0,48,李军妍,151,146,5,"人力201901,人力201902,人力201903,人力201904",否,雅安,-,推荐选修课,混教,否
893060368199025481334403866825728864145588641455972192398930603690624698,300311738,法学院,司法文书429201905010101,司法文书,推荐选修课,1-408,"2-1,2-2",1-13,2,26,4,0,32,张云3,78,73,5,"汉语201901,汉语201902,汉语201903",否,雅安,-,推荐选修课,混教,否
893060369726950986022107813383938602407789303376906711989062055890624698,300311358,艺术与传媒学院,市场营销学42220190301010101,市场营销学,推荐选修课,10-A2081-209,"1-1,1-2(单)3-5,3-6",1-17,3.5,50,0,0,56,杨琴,140,135,5,"法学201901,法学201902,法学201903,法学201904",否,雅安,-,推荐选修课,混教,否
899679719067365890673658899679718661981288641455813383938603781789304616,300311372,法学院,社区概论422201903030202,社区概论,必修,1-51110-A210,"2-3,2-4(双)5-3,5-4",1-15,3,44,0,0,48,邱振铭,94,89,5,"社工201901,社工201902,社工201903",否,雅安,-,专业基础课,混教,否
972136198930795690673658819942148199759490675038860266378134317390624698,300311378,艺术与传媒学院,传播学4222019_1,传播学,推荐选修课,10-A41210-A615,"2-5,2-65-1,5-2(单)",1-17,3.5,50,0,0,56,朱彬,83,78,5,"政治学201901,政治学201902,政治学201903",否,雅安,-,推荐选修课,混教,否
906711988602210786618552866825728199759489959711972150698603378786689772,300311488,机电学院,单片机原理与应用41720190806010102,单片机原理与应用,必修,10-A411,"3-1,3-2",1-16,3,32,12,0,48,邹志勇,101,96,5,"电气201904,电气201905,电气201906",否,雅安,-,专业课,混教,否
819942149726950990673658906711989067503897210899893013968991073197216459,300311495,机电学院,虚拟仪器技术417201908060101,虚拟仪器技术,推荐选修课,1-301,"1-1,1-2",1-16,3,32,12,0,48,刘美琦,180,175,5,"电气201901,电气201902,电气201904,电气201905,电气201906,电气201903",否,雅安,-,推荐选修课,混教,否
906711988199025481334403972136198995971186619812972695099062793886021947,300311064,理学院,有机化学A416202007100103,有机化学A,必修,10-B21010-A404,"2-5,2-65-5,5-6",1-16,4.5,64,0,0,72,王晗光,145,140,5,"生物202001,生物202002,生物202003,生物202004,生物202005",否,雅安,-,基础课,混教,否
886507558661855289307956972136198661855297282079972108998996816186686412,300309186,食品学院,无,食品工艺学实验,推荐选修课,3-1083-108,"4-9,4-105-9,5-10",3-9,3.5,0,56,0,56,刘红,35,30,5,食质201801,否,雅安, ,推荐选修课,实验,是
860266378199025488646705893060368602407789959711813351338930139686686412,300311146,体育学院,运动解剖学423202004020102,运动解剖学,必修,1-404,"4-5,4-6",1-16,3,32,12,0,48,卢晓斌,126,121,5,"体育教育202001,体育教育202002,体育教育202003,体育教育202004",否,雅安,-,基础课,混教,否
813383939726950990673658972136198864670586029257906711988602532786683832,300305324,理学院,无,电光学实验,必修,11-31511-315,"5-1,5-25-3,5-4",2-10,3.5,0,56,0,56,吴文娟,32,27,5,应用物理201902,否,雅安, ,专业基础课,实验,是
819942148930795681334403813383939726950989964651813463138996328197215069,300305944,生命科学学院,无,应用微生物学实验,必修,11-107,"2-9,2-10",7-15,2,0,36,0,36,郭晋雅,30,25,5,生工201901,否,雅安, ,专业基础课,实验,是
906711988133440389951801906711988995180197216459860344978134317389961391,300305977,生命科学学院,无,应用微生物学实验,必修,11-107,"5-9,5-10",7-15,2,0,36,0,36,郭晋雅,30,25,5,生工201904,否,雅安, ,专业基础课,实验,是
972136198995180181334403886507558864670588658255893046168133513386690432,300309219,食品学院,无,食品工艺学实验,推荐选修课,3-1083-1083-108,"1-9,1-106-1,6-26-3,6-4",3-9,3.5,0,56,0,56,刘红,35,30,5,食质201804,否,雅安, ,推荐选修课,实验,是
899679718199025488646705906711988199025488654205899597119721184981997594,300306161,生命科学学院,无,基础生物化学实验B,必修,12-61612-616,"6-1,6-26-3,6-4",9-17,2,0,36,0,36,陈惠,30,25,5,食工201903,否,雅安, ,基础课,实验,是
819942149067365881990254893060368864670590620558899597118668119289377416,300305177,理学院,无,分析化学实验Ⅱ,必修,11-61511-615,"3-5,3-63-7,3-8",2-10,2,0,36,0,36,鲁志伟,35,30,5,化学201902,否,雅安, ,专业基础课,实验,是
819942149726950986022107893060368602210786687792813351338603056789960541,300302162,理学院,无,无机化学实验Ⅱ,必修,11-61711-617,"2-1,2-22-3,2-4",9-17,2,0,36,0,36,李云春,35,30,5,化学202003,否,雅安, ,专业基础课,实验,是
906711989067365897269509899679718133440388648805819975948603378789951801,300302180,理学院,无,无机化学实验Ⅱ,必修,11-617,"1-9,1-10",9-17,2,0,36,0,36,李云春,35,30,5,化学202005,否,雅安, ,专业基础课,实验,是
972136198661855281990254972136198133440390676478819929348996328186681192,300302247,理学院,无,无机化学实验Ⅱ,必修,11-617,"5-9,5-10",9-17,2,0,36,0,36,赵小庆,35,30,5,应用化学202002,否,雅安, ,专业基础课,实验,是
819942148995180186022107866825728661855281992934906764788996139181339123,300302274,理学院,无,无机化学实验Ⅱ,必修,11-617,"4-9,4-10",9-17,2,0,36,0,36,赵小庆,35,31,4,应用化学202005,否,雅安, ,专业基础课,实验,是
899679719067365897269509813383939067365890671198860305679721089997211849,300303616,艺术与传媒学院,无,计算机辅助设计AⅠ,推荐选修课,1-1311-131,"3-5,3-63-7,3-8",1-12,3,0,48,0,48,白雪,36,32,4,广告学202001,否,雅安, ,推荐选修课,实验,是
906711988661855281334403972136199721089989951801899613918134238381997594,300310761,人文学院,大学英语AⅡ417202008060101,大学英语AⅡ,必修,10-A6081-405,"1-7,1-85-5,5-6(单)",3-17,4,42,16,0,64,朱德芬,123,119,4,"电气202001,电气202002,电气202003,电气202004",否,雅安,-,公共课,混教,否
886507558864670589951801860266378133513388646705886555558937077686687792,300310762,理学院,概率论与数理统计B417202008060101,概率论与数理统计B,必修,10-A70810-A312,"2-5,2-64-1,4-2",1-15,4,58,0,0,64,刘汉葱,123,119,4,"电气202001,电气202002,电气202003,电气202004",否,雅安,-,基础课,混教,否
866825728661855281334403972136198661981281335133893707768602407786022107,300311610,生命科学学院,基础生物化学B4152019_1,基础生物化学B,必修,10-A60810-A608,"2-3,2-44-3,4-4(单)",1-15,3,44,0,0,48,赵海霞,123,119,4,"应用化学201904,应用化学201905,应用化学201901,应用化学201902,应用化学201903",否,雅安,-,基础课,混教,否
860266378602210788646705899679719721089988650755906711988865075597219239,300313337,水利水电学院,水利水电工程概预算(实践教学)420201808230502,水利水电工程概预算(实践教学),实践教学,-,-,1-19,1,0,0,1周,0,刘俐,104,100,4,"水利201801,水利201802,水利201803,水利201804,水利201805",是,雅安,-,-,混教,否
819942149067365888646705899679719067503890679718860344978134705388000914,300314958,体育学院,跆拳道103,跆拳道,推荐选修课,体育馆体育馆,"2-1,2-2(双)4-1,4-2",1-16,3,48,0,0,48,袁晓辉,45,41,4,体育教育201903,否,雅安,-,推荐选修课,混教,否
893060369726950989307956899679718602407786685752860221078937077688650755,300315063,人文学院,听力Ⅳ103,听力Ⅳ,必修,10-A51910-A519,"2-5,2-63-3,3-4",1-7,2,28,0,0,32,周丽,40,36,4,英语201903,否,雅安,-,基础课,混教,否
866825728133440397269509819942148661981281992934886542058930461681997594,300312621,体育学院,武术42320180402010201,武术,必修,体育馆体育馆,"1-7,1-82-3,2-4",1-18,4.5,72,0,0,72,余威,45,41,4,体育教育201801,否,雅安,-,专业课,混教,否
819942149067365889307956886507558995971197212289893707768930461681992934,300312622,体育学院,游泳Ⅲ42320180402010201,游泳Ⅲ,必修,1校区游泳池01,"1-3,1-4",11-18,1,16,0,0,16,杨虎,45,41,4,体育教育201801,否,雅安,-,专业课,混教,否
